"r_id","r_gender","r_age","r_educ","r_income","r_party","r_strength","r_lean","profile","cage","chealthcare","cmarriage","cparty","educ","exp","gender","guns","highway","ideology","immigration","income","job","kids","marital","military","race","relative","school","vacation"
"R_3GlDN1xGBJMZKXp",2,32,5,3,2,1,NA,2,3,1,2,1,2,3,1,1,3,1,1,1,2,4,2,2,1,2,1,2
"R_3GlDN1xGBJMZKXp",2,32,5,3,2,1,NA,3,3,1,2,1,2,3,1,1,3,1,1,1,1,4,2,2,1,3,1,2
"R_3GlDN1xGBJMZKXp",2,32,5,3,2,1,NA,4,3,1,1,2,1,2,1,1,3,2,1,1,4,4,2,2,1,1,1,2
"R_3MFkOwl3hDZc2MC",2,26,2,2,2,0,NA,1,2,1,2,1,2,2,1,1,3,1,3,2,1,3,2,1,7,4,1,1
"R_3MFkOwl3hDZc2MC",2,26,2,2,2,0,NA,2,1,2,2,1,2,2,1,1,1,2,1,3,2,2,3,2,1,1,2,1
"R_3MFkOwl3hDZc2MC",2,26,2,2,2,0,NA,3,3,2,1,1,3,3,1,2,1,1,3,2,3,3,2,2,1,2,1,4
"R_3MFkOwl3hDZc2MC",2,26,2,2,2,0,NA,4,2,1,1,1,2,3,2,2,2,1,2,1,1,1,1,1,1,2,2,4
"R_10pTTk7gJKgRcn8",1,46,6,4,1,1,NA,1,1,1,1,1,3,1,2,2,4,1,3,3,2,3,2,1,1,3,3,1
"R_10pTTk7gJKgRcn8",1,46,6,4,1,1,NA,2,2,2,1,1,2,2,1,2,3,1,2,2,1,2,3,1,1,2,1,4
"R_10pTTk7gJKgRcn8",1,46,6,4,1,1,NA,3,3,2,1,1,2,2,1,1,2,2,2,3,2,4,3,2,1,4,2,2
"R_10pTTk7gJKgRcn8",1,46,6,4,1,1,NA,4,2,1,2,1,2,1,2,2,3,1,3,2,2,2,3,1,7,1,3,1
"R_21zHueuW7sVx6EP",2,32,6,4,2,1,NA,1,3,2,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,3,3,2
"R_21zHueuW7sVx6EP",2,32,6,4,2,1,NA,2,3,1,1,2,2,2,1,1,4,2,1,2,3,3,2,2,1,4,1,4
"R_21zHueuW7sVx6EP",2,32,6,4,2,1,NA,3,2,1,1,2,2,2,1,1,4,2,2,1,3,3,2,1,2,1,3,1
"R_21zHueuW7sVx6EP",2,32,6,4,2,1,NA,4,1,2,1,1,2,1,2,2,1,1,3,1,1,3,2,1,2,4,2,1
"R_eOHo1UhGxBqJa9z",2,43,4,3,2,1,NA,1,1,1,1,1,2,1,1,2,1,1,3,2,1,3,2,2,1,4,3,3
"R_eOHo1UhGxBqJa9z",2,43,4,3,2,1,NA,2,2,1,2,1,2,3,1,1,2,2,2,2,2,4,2,1,1,2,1,4
"R_eOHo1UhGxBqJa9z",2,43,4,3,2,1,NA,3,3,2,2,1,2,3,1,1,4,2,1,3,1,2,2,2,1,1,2,1
"R_eOHo1UhGxBqJa9z",2,43,4,3,2,1,NA,4,3,2,2,2,2,2,1,1,3,2,1,3,4,3,2,2,1,3,1,3
"R_2sSdbH879VZhfVz",1,32,5,2,1,0,NA,1,3,1,2,1,3,2,1,2,4,1,2,2,1,3,2,1,1,1,1,1
"R_2sSdbH879VZhfVz",1,32,5,2,1,0,NA,2,1,1,2,2,2,3,2,1,1,2,1,2,1,3,2,2,1,3,2,3
"R_2sSdbH879VZhfVz",1,32,5,2,1,0,NA,3,3,1,2,2,3,3,1,1,2,2,1,3,3,4,2,2,7,4,3,1
"R_2sSdbH879VZhfVz",1,32,5,2,1,0,NA,4,2,2,2,2,1,1,1,1,4,2,3,1,3,3,3,1,2,3,1,2
"R_21yOWMHe7iGHgFE",1,28,3,1,3,NA,1,1,3,1,1,1,3,3,1,1,1,1,3,3,2,3,2,2,1,3,1,1
"R_21yOWMHe7iGHgFE",1,28,3,1,3,NA,1,2,1,1,1,1,2,2,1,1,3,1,1,2,1,1,1,1,7,2,2,3
"R_21yOWMHe7iGHgFE",1,28,3,1,3,NA,1,3,2,1,1,2,2,1,2,2,4,2,3,3,3,2,3,1,1,4,3,2
"R_21yOWMHe7iGHgFE",1,28,3,1,3,NA,1,4,2,2,2,1,3,3,2,2,3,2,1,3,2,1,3,1,1,4,1,1
"R_3m2Catce2BzXX2i",2,26,5,3,3,NA,-1,1,1,1,2,2,3,2,1,1,3,2,2,2,1,3,2,1,1,4,1,4
"R_3m2Catce2BzXX2i",2,26,5,3,3,NA,-1,2,1,1,1,1,2,3,1,2,1,1,3,2,2,3,2,1,1,3,1,3
"R_3m2Catce2BzXX2i",2,26,5,3,3,NA,-1,3,1,1,1,1,3,3,2,2,2,1,3,2,2,3,2,1,2,4,3,4
"R_3m2Catce2BzXX2i",2,26,5,3,3,NA,-1,4,2,2,1,2,2,2,1,1,4,2,2,2,1,2,2,1,1,1,3,3
"R_RnniSdhVphoNPNf",2,27,5,1,2,0,NA,1,3,2,2,1,2,3,1,1,2,2,1,2,2,3,2,1,1,1,2,1
"R_RnniSdhVphoNPNf",2,27,5,1,2,0,NA,2,1,1,2,2,2,2,1,2,4,2,2,2,2,4,2,1,1,3,3,3
"R_RnniSdhVphoNPNf",2,27,5,1,2,0,NA,3,2,1,2,2,2,3,1,2,3,2,1,2,2,3,3,1,1,2,1,4
"R_RnniSdhVphoNPNf",2,27,5,1,2,0,NA,4,3,1,2,1,2,2,1,2,1,1,1,2,2,4,3,2,1,2,2,2
"R_R5i1ngYfj3sECKR",1,28,6,3,2,1,NA,1,1,1,2,1,2,3,2,2,3,1,1,2,3,2,2,2,1,2,1,3
"R_R5i1ngYfj3sECKR",1,28,6,3,2,1,NA,2,2,1,1,2,2,2,1,2,1,1,3,2,1,3,2,1,1,2,2,4
"R_R5i1ngYfj3sECKR",1,28,6,3,2,1,NA,3,2,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,1,1,2,4
"R_R5i1ngYfj3sECKR",1,28,6,3,2,1,NA,4,3,2,1,2,1,1,2,1,4,1,2,2,1,2,2,1,1,1,2,3
"R_26lI1T45I5t9eBR",2,30,5,4,2,1,NA,1,3,1,2,2,3,2,1,1,2,2,1,2,2,4,2,2,1,2,1,4
"R_26lI1T45I5t9eBR",2,30,5,4,2,1,NA,2,3,2,1,1,2,3,1,2,3,1,3,3,2,3,2,1,1,3,2,3
"R_26lI1T45I5t9eBR",2,30,5,4,2,1,NA,3,2,1,2,1,2,2,2,2,1,2,3,2,2,2,2,1,1,4,3,1
"R_26lI1T45I5t9eBR",2,30,5,4,2,1,NA,4,1,1,1,2,2,2,1,1,1,1,1,2,2,3,2,2,2,1,2,1
"R_3szUXMMWnb9p8Wc",2,20,3,3,2,1,NA,1,1,2,2,2,3,3,1,1,2,2,1,3,2,3,2,2,1,4,3,1
"R_3szUXMMWnb9p8Wc",2,20,3,3,2,1,NA,2,3,1,1,1,3,3,1,2,1,1,3,2,1,2,2,2,1,3,2,1
"R_3szUXMMWnb9p8Wc",2,20,3,3,2,1,NA,3,1,2,2,1,2,1,1,1,3,2,2,2,3,4,1,1,7,1,2,4
"R_3szUXMMWnb9p8Wc",2,20,3,3,2,1,NA,4,1,2,1,2,2,1,2,1,4,2,2,2,1,1,1,2,3,2,3,2
"R_1l5d9mhlUwe7GHu",2,31,4,2,1,1,NA,1,2,2,2,1,3,3,1,2,2,2,1,2,2,3,2,2,1,4,3,2
"R_1l5d9mhlUwe7GHu",2,31,4,2,1,1,NA,2,1,2,2,1,2,1,2,2,2,1,2,1,3,2,3,1,1,2,2,2
"R_1l5d9mhlUwe7GHu",2,31,4,2,1,1,NA,3,3,1,1,2,3,2,1,2,4,1,3,3,1,2,3,1,1,1,1,1
"R_1l5d9mhlUwe7GHu",2,31,4,2,1,1,NA,4,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,3,2
"R_XjNwPs1sKpcrwat",1,48,3,4,2,0,NA,1,1,2,1,1,2,1,1,2,1,1,3,1,3,1,2,1,1,3,3,1
"R_XjNwPs1sKpcrwat",1,48,3,4,2,0,NA,2,1,1,1,2,3,2,1,1,3,2,1,2,2,3,2,2,1,2,2,4
"R_XjNwPs1sKpcrwat",1,48,3,4,2,0,NA,3,1,2,2,1,1,1,1,1,4,2,2,1,4,2,3,1,1,4,1,2
"R_XjNwPs1sKpcrwat",1,48,3,4,2,0,NA,4,3,2,1,1,2,1,1,1,2,1,3,1,1,4,2,1,1,2,1,1
"R_50wVVMgqYgLVVqt",1,25,5,2,2,0,NA,1,3,2,1,1,3,3,2,2,3,2,3,2,2,3,2,1,1,1,1,1
"R_50wVVMgqYgLVVqt",1,25,5,2,2,0,NA,2,1,1,2,2,2,2,1,2,2,1,3,1,2,4,2,1,7,4,3,4
"R_50wVVMgqYgLVVqt",1,25,5,2,2,0,NA,3,3,1,1,2,3,3,1,1,3,1,2,3,2,2,2,2,1,4,1,2
"R_50wVVMgqYgLVVqt",1,25,5,2,2,0,NA,4,3,2,1,2,1,2,1,1,1,1,3,1,3,3,2,2,2,2,2,3
"R_2DYyON7RALxTcwc",2,28,5,3,2,0,NA,1,1,1,2,1,2,3,1,1,2,2,1,2,2,3,2,2,1,1,1,1
"R_2DYyON7RALxTcwc",2,28,5,3,2,0,NA,2,2,2,2,2,2,3,1,1,2,2,1,3,1,4,2,2,1,4,2,2
"R_2DYyON7RALxTcwc",2,28,5,3,2,0,NA,3,1,1,1,1,2,1,1,2,3,1,3,1,4,1,1,1,7,1,3,4
"R_2DYyON7RALxTcwc",2,28,5,3,2,0,NA,4,3,2,2,2,3,2,1,1,1,2,1,3,2,4,2,2,1,2,1,2
"R_DuHy14ocjAkczrr",1,33,3,1,3,NA,1,1,3,1,2,1,3,3,1,2,3,1,2,2,2,3,2,1,1,2,2,3
"R_DuHy14ocjAkczrr",1,33,3,1,3,NA,1,2,1,2,1,2,2,1,1,1,4,2,1,3,1,4,2,2,1,4,3,2
"R_DuHy14ocjAkczrr",1,33,3,1,3,NA,1,3,3,2,2,1,1,2,1,1,2,2,1,1,3,1,3,2,1,2,1,3
"R_DuHy14ocjAkczrr",1,33,3,1,3,NA,1,4,1,1,1,1,2,1,2,2,3,1,2,1,4,1,3,1,7,4,2,1
"R_3lELi4HAuhkJO2C",1,31,5,2,3,NA,-1,1,3,2,1,1,2,3,1,2,3,1,2,1,2,4,2,2,1,2,1,3
"R_3lELi4HAuhkJO2C",1,31,5,2,3,NA,-1,2,3,1,1,2,2,3,1,1,1,2,1,1,4,3,3,2,1,1,1,4
"R_3lELi4HAuhkJO2C",1,31,5,2,3,NA,-1,3,3,2,1,1,2,3,1,2,3,1,2,1,2,4,2,2,1,1,1,3
"R_3lELi4HAuhkJO2C",1,31,5,2,3,NA,-1,4,3,1,2,1,2,3,1,2,3,2,2,2,1,4,2,2,2,2,2,2
"R_Ce6OcNWHKLNDe8N",1,41,2,1,1,0,NA,1,1,2,1,2,2,1,1,1,1,2,1,3,2,1,1,1,1,3,1,3
"R_Ce6OcNWHKLNDe8N",1,41,2,1,1,0,NA,2,3,1,2,2,2,1,1,2,1,2,1,2,3,4,2,2,1,4,1,1
"R_Ce6OcNWHKLNDe8N",1,41,2,1,1,0,NA,3,3,1,1,1,2,2,1,2,4,1,2,3,4,1,3,1,1,2,2,2
"R_Ce6OcNWHKLNDe8N",1,41,2,1,1,0,NA,4,1,1,1,1,2,3,2,1,4,1,2,3,2,4,3,1,1,4,2,2
"R_1DqDXFB3p08Ynul",2,22,3,1,1,0,NA,1,2,1,2,1,2,2,1,2,4,2,3,1,2,3,2,1,1,3,3,1
"R_1DqDXFB3p08Ynul",2,22,3,1,1,0,NA,2,1,2,1,2,2,2,1,1,2,1,2,1,1,3,2,1,1,4,1,3
"R_1DqDXFB3p08Ynul",2,22,3,1,1,0,NA,3,2,1,1,1,2,3,1,2,4,1,3,1,1,3,2,1,1,1,3,2
"R_1DqDXFB3p08Ynul",2,22,3,1,1,0,NA,4,1,1,2,1,2,2,1,2,3,2,3,1,2,3,2,1,1,1,3,2
"R_2WwqhJFfcI9FcW5",2,24,3,2,2,0,NA,1,2,1,1,1,3,3,2,2,3,1,3,2,2,2,2,1,2,4,3,3
"R_2WwqhJFfcI9FcW5",2,24,3,2,2,0,NA,2,3,2,1,1,2,1,2,1,2,2,2,2,1,4,3,1,1,1,2,4
"R_2WwqhJFfcI9FcW5",2,24,3,2,2,0,NA,3,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1,3
"R_2WwqhJFfcI9FcW5",2,24,3,2,2,0,NA,4,1,1,2,2,3,3,1,1,2,2,1,1,1,3,2,2,1,2,1,2
"R_1pWezwB8b43OPml",2,23,1,1,2,1,NA,1,1,1,1,1,2,3,2,2,1,1,3,3,2,2,2,2,1,3,1,3
"R_1pWezwB8b43OPml",2,23,1,1,2,1,NA,2,1,1,2,1,2,3,1,2,2,1,2,2,1,3,2,2,2,4,2,3
"R_1pWezwB8b43OPml",2,23,1,1,2,1,NA,3,1,2,2,1,3,1,1,2,3,1,1,1,4,1,2,2,3,1,3,1
"R_1pWezwB8b43OPml",2,23,1,1,2,1,NA,4,2,2,2,2,3,3,1,2,1,1,3,2,3,4,2,2,7,2,2,4
"R_2R82ZQbgegtBHk6",2,35,3,3,1,1,NA,1,1,1,1,1,3,3,1,2,3,1,3,3,2,3,2,1,1,3,1,2
"R_2R82ZQbgegtBHk6",2,35,3,3,1,1,NA,2,1,2,2,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3
"R_2R82ZQbgegtBHk6",2,35,3,3,1,1,NA,3,2,1,2,2,3,2,2,1,3,1,1,3,2,2,2,2,1,2,1,2
"R_2R82ZQbgegtBHk6",2,35,3,3,1,1,NA,4,2,1,1,2,2,2,2,2,4,1,1,2,2,3,2,1,2,1,3,2
"R_2c7b5KiztEVGu0h",2,27,6,4,2,0,NA,1,3,1,1,1,2,2,2,2,4,1,3,3,2,3,2,1,1,2,2,1
"R_2c7b5KiztEVGu0h",2,27,6,4,2,0,NA,2,3,1,1,2,3,2,1,1,2,1,2,3,1,3,3,1,1,1,1,2
"R_2c7b5KiztEVGu0h",2,27,6,4,2,0,NA,3,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,3
"R_2c7b5KiztEVGu0h",2,27,6,4,2,0,NA,4,3,2,2,1,1,3,1,1,1,2,1,1,4,4,2,2,1,2,3,3
"R_3iVlPLSqiuyPBF9",1,30,4,5,1,0,NA,1,2,1,1,2,1,2,1,1,2,1,1,1,3,1,2,2,7,1,2,3
"R_3iVlPLSqiuyPBF9",1,30,4,5,1,0,NA,2,3,2,2,2,1,3,2,1,2,1,1,1,4,1,2,1,3,3,2,2
"R_3iVlPLSqiuyPBF9",1,30,4,5,1,0,NA,3,3,1,2,2,1,2,2,2,1,1,1,1,3,1,1,1,7,2,3,2
"R_3iVlPLSqiuyPBF9",1,30,4,5,1,0,NA,4,2,1,2,1,1,1,2,2,3,1,1,1,1,1,1,2,1,3,1,2
"R_9vH82mm9VwibdHH",1,29,4,4,3,NA,-1,1,2,1,2,2,2,3,1,1,4,2,1,3,2,4,2,1,1,4,1,3
"R_9vH82mm9VwibdHH",1,29,4,4,3,NA,-1,2,1,1,2,1,3,1,1,2,2,1,2,3,2,3,2,1,1,3,3,2
"R_9vH82mm9VwibdHH",1,29,4,4,3,NA,-1,3,2,1,2,1,3,1,1,2,3,1,2,3,1,3,2,1,1,1,1,3
"R_9vH82mm9VwibdHH",1,29,4,4,3,NA,-1,4,3,1,2,1,2,3,1,2,3,1,2,3,2,4,2,1,1,2,2,3
"R_22WxIHHSSMXJf49",1,64,5,5,3,NA,-1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,3
"R_22WxIHHSSMXJf49",1,64,5,5,3,NA,-1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,3,3,4
"R_22WxIHHSSMXJf49",1,64,5,5,3,NA,-1,3,1,1,2,2,2,1,2,2,3,2,3,2,1,1,2,1,1,4,3,1
"R_22WxIHHSSMXJf49",1,64,5,5,3,NA,-1,4,2,2,2,1,3,3,1,2,4,2,2,3,2,1,3,1,1,2,1,2
"R_3r0Q1h7d5tqgEyP",2,50,3,2,2,0,NA,1,2,2,2,2,2,3,1,1,3,2,1,2,1,4,2,1,1,4,3,1
"R_3r0Q1h7d5tqgEyP",2,50,3,2,2,0,NA,2,2,1,2,1,2,1,1,2,1,1,2,1,3,3,2,2,7,3,3,3
"R_3r0Q1h7d5tqgEyP",2,50,3,2,2,0,NA,3,1,1,1,2,2,1,2,1,4,1,3,2,1,2,3,1,1,2,1,4
"R_3r0Q1h7d5tqgEyP",2,50,3,2,2,0,NA,4,2,1,1,1,3,3,1,2,4,1,3,3,2,3,2,2,2,3,3,2
"R_2e24q7ZEBepWylv",2,31,5,3,2,1,NA,1,1,2,2,1,3,1,1,2,3,2,2,2,2,3,2,2,1,3,2,3
"R_2e24q7ZEBepWylv",2,31,5,3,2,1,NA,2,1,2,2,1,2,1,1,2,3,2,2,2,1,4,2,2,7,4,3,2
"R_2e24q7ZEBepWylv",2,31,5,3,2,1,NA,3,2,2,2,1,3,2,1,2,1,2,2,3,2,4,2,2,1,2,1,1
"R_2e24q7ZEBepWylv",2,31,5,3,2,1,NA,4,3,2,1,1,3,3,1,2,4,1,2,1,3,2,2,1,1,1,1,2
"R_eti78KuEHRayTEl",1,57,5,5,2,1,NA,1,1,1,1,2,3,1,1,1,2,2,1,3,2,3,2,1,1,4,3,1
"R_eti78KuEHRayTEl",1,57,5,5,2,1,NA,2,3,2,2,1,2,3,1,2,2,2,1,3,2,3,2,1,1,1,1,3
"R_eti78KuEHRayTEl",1,57,5,5,2,1,NA,3,1,1,2,1,2,1,1,1,2,2,1,2,2,3,2,1,1,2,2,2
"R_eti78KuEHRayTEl",1,57,5,5,2,1,NA,4,3,2,1,1,2,1,1,1,2,1,3,3,1,4,2,1,1,2,2,3
"R_DwNz4l4W7spxHbP",2,38,3,1,1,0,NA,1,2,1,2,2,2,1,1,1,4,2,1,1,1,4,2,1,1,4,1,1
"R_DwNz4l4W7spxHbP",2,38,3,1,1,0,NA,2,3,1,1,2,2,3,2,2,1,1,2,2,3,2,3,1,1,1,2,1
"R_DwNz4l4W7spxHbP",2,38,3,1,1,0,NA,3,1,2,2,1,2,3,1,1,3,2,2,1,2,4,2,2,7,4,3,2
"R_DwNz4l4W7spxHbP",2,38,3,1,1,0,NA,4,3,2,2,2,2,2,1,1,3,2,1,2,2,3,2,2,1,1,1,3
"R_qJvpMdPUynygShr",1,44,2,2,2,1,NA,1,2,2,1,1,1,1,1,1,3,1,2,1,3,1,1,2,1,4,2,3
"R_qJvpMdPUynygShr",1,44,2,2,2,1,NA,2,2,1,1,1,2,3,1,1,4,1,3,2,1,1,2,2,1,1,1,1
"R_qJvpMdPUynygShr",1,44,2,2,2,1,NA,3,3,2,1,1,1,1,1,1,2,1,2,1,2,3,2,2,1,3,1,4
"R_qJvpMdPUynygShr",1,44,2,2,2,1,NA,4,2,2,1,1,2,1,2,1,4,1,2,3,4,2,1,1,1,2,1,2
"R_3LY0wNo3Ug0W4dn",1,31,5,3,1,0,NA,1,1,2,2,1,2,2,1,1,2,2,2,2,1,4,2,1,1,4,2,2
"R_3LY0wNo3Ug0W4dn",1,31,5,3,1,0,NA,2,2,1,2,2,2,3,1,1,2,1,3,3,2,4,2,2,1,1,1,3
"R_3LY0wNo3Ug0W4dn",1,31,5,3,1,0,NA,3,2,1,2,2,2,3,1,1,2,2,1,2,1,4,2,2,1,1,1,3
"R_3LY0wNo3Ug0W4dn",1,31,5,3,1,0,NA,4,2,1,2,2,2,3,1,1,2,2,1,2,1,4,2,2,1,1,1,3
"R_1BQ7D11vdYjDpCR",1,60,5,2,3,NA,1,1,3,1,1,2,2,3,2,2,2,1,3,3,2,3,2,1,1,2,3,3
"R_1BQ7D11vdYjDpCR",1,60,5,2,3,NA,1,2,1,1,2,2,2,1,1,2,3,2,2,2,1,3,2,2,1,3,1,1
"R_1BQ7D11vdYjDpCR",1,60,5,2,3,NA,1,3,3,1,1,1,2,3,1,2,1,1,3,3,2,2,2,1,1,1,2,4
"R_1BQ7D11vdYjDpCR",1,60,5,2,3,NA,1,4,3,1,1,2,2,3,1,2,4,1,3,2,2,2,2,1,1,4,1,3
"R_3iWOgCfGGTGvQ9P",2,32,5,4,3,NA,0,1,1,1,2,2,2,3,1,1,3,2,1,2,1,4,2,2,1,1,1,3
"R_3iWOgCfGGTGvQ9P",2,32,5,4,3,NA,0,2,3,2,1,2,2,3,1,1,2,2,2,3,1,3,2,1,1,3,2,3
"R_3iWOgCfGGTGvQ9P",2,32,5,4,3,NA,0,3,1,1,1,2,2,3,2,2,4,2,2,3,1,3,2,1,1,4,3,1
"R_3iWOgCfGGTGvQ9P",2,32,5,4,3,NA,0,4,3,2,1,1,2,3,1,2,4,1,2,3,2,3,2,1,1,3,1,4
"R_10UYqaVHaH0FiJR",1,25,5,1,2,1,NA,1,3,2,2,2,2,1,1,1,2,2,1,2,1,3,2,1,1,4,1,3
"R_10UYqaVHaH0FiJR",1,25,5,1,2,1,NA,2,1,2,1,2,3,3,2,1,3,2,2,1,2,2,2,1,1,1,3,1
"R_10UYqaVHaH0FiJR",1,25,5,1,2,1,NA,3,1,2,2,1,2,1,1,1,1,2,2,1,3,4,1,1,1,3,2,2
"R_10UYqaVHaH0FiJR",1,25,5,1,2,1,NA,4,2,1,2,2,2,2,1,1,4,2,2,1,1,3,2,2,1,2,1,4
"R_ONoPAMuiovRodqx",1,31,5,3,1,1,NA,1,1,1,2,2,3,2,1,1,2,2,2,2,2,3,2,1,1,2,2,1
"R_ONoPAMuiovRodqx",1,31,5,3,1,1,NA,2,1,1,2,2,3,2,1,1,2,2,2,2,2,3,2,1,1,2,2,1
"R_ONoPAMuiovRodqx",1,31,5,3,1,1,NA,3,3,1,1,2,2,3,1,2,4,1,3,2,3,2,2,1,1,4,3,3
"R_ONoPAMuiovRodqx",1,31,5,3,1,1,NA,4,3,2,1,1,2,1,1,2,3,1,2,2,4,2,3,1,1,1,3,2
"R_TtO6mPet5vdmlsR",1,46,3,4,1,0,NA,1,3,1,2,2,3,2,1,1,3,2,1,2,2,3,3,2,1,4,3,2
"R_TtO6mPet5vdmlsR",1,46,3,4,1,0,NA,2,3,1,1,1,2,1,1,2,4,1,3,1,2,1,1,1,1,1,1,1
"R_TtO6mPet5vdmlsR",1,46,3,4,1,0,NA,3,2,2,1,2,2,1,1,2,1,1,3,1,3,1,1,1,1,2,3,1
"R_TtO6mPet5vdmlsR",1,46,3,4,1,0,NA,4,2,2,2,2,2,1,1,1,3,1,1,1,1,3,2,2,1,4,3,1
"R_7a2nqYU1o2NhDc5",2,26,3,2,3,NA,1,1,2,1,2,2,3,2,1,1,2,2,1,2,1,3,2,1,1,2,3,3
"R_7a2nqYU1o2NhDc5",2,26,3,2,3,NA,1,2,1,1,1,1,2,3,2,2,1,1,2,1,2,2,2,1,1,1,2,4
"R_7a2nqYU1o2NhDc5",2,26,3,2,3,NA,1,3,3,2,2,2,1,3,1,2,4,2,2,1,1,4,1,2,1,4,1,2
"R_7a2nqYU1o2NhDc5",2,26,3,2,3,NA,1,4,3,2,2,2,1,1,1,1,3,2,1,1,4,3,2,2,1,3,3,3
"R_2OHDkWn7OtRiqVi",2,26,3,2,3,NA,-1,1,1,2,1,2,3,3,1,1,1,2,2,3,2,3,2,1,1,4,1,3
"R_2OHDkWn7OtRiqVi",2,26,3,2,3,NA,-1,2,1,2,1,1,2,1,1,1,4,1,2,2,1,2,2,1,1,2,3,4
"R_2OHDkWn7OtRiqVi",2,26,3,2,3,NA,-1,3,1,1,2,1,2,1,2,2,3,1,3,1,2,3,3,1,1,4,2,1
"R_2OHDkWn7OtRiqVi",2,26,3,2,3,NA,-1,4,2,1,2,2,2,1,1,1,1,2,2,2,1,4,2,2,1,2,1,2
"R_3s7iVXVbho3W4IR",1,27,3,3,2,1,NA,1,1,2,2,1,2,2,1,2,3,2,1,2,1,2,2,1,1,1,2,4
"R_3s7iVXVbho3W4IR",1,27,3,3,2,1,NA,2,3,2,1,1,2,3,2,2,1,1,2,2,2,1,2,1,1,2,1,3
"R_3s7iVXVbho3W4IR",1,27,3,3,2,1,NA,3,1,1,1,2,3,1,1,1,3,2,1,2,1,3,2,2,1,3,2,4
"R_3s7iVXVbho3W4IR",1,27,3,3,2,1,NA,4,2,1,2,2,3,1,1,1,2,2,1,3,1,4,2,1,1,1,2,1
"R_5vRpqelyCvV4QCZ",1,40,5,3,1,0,NA,1,2,2,1,1,2,1,1,2,4,1,3,1,3,2,3,1,2,4,2,3
"R_5vRpqelyCvV4QCZ",1,40,5,3,1,0,NA,2,1,1,2,2,2,3,1,1,3,2,1,2,1,3,2,2,1,1,1,1
"R_5vRpqelyCvV4QCZ",1,40,5,3,1,0,NA,3,1,1,2,1,2,3,1,2,1,1,2,1,3,2,2,1,1,2,3,2
"R_5vRpqelyCvV4QCZ",1,40,5,3,1,0,NA,4,1,2,1,2,3,2,1,1,2,2,2,3,2,3,2,2,1,3,1,3
"R_0jE8kzufNVzsFA5",2,52,4,4,2,0,NA,1,1,1,1,1,2,1,1,2,3,1,3,2,1,3,2,1,1,3,3,2
"R_0jE8kzufNVzsFA5",2,52,4,4,2,0,NA,2,3,2,2,1,3,3,1,1,2,2,1,3,2,4,2,2,1,4,2,4
"R_0jE8kzufNVzsFA5",2,52,4,4,2,0,NA,3,1,2,1,1,2,1,2,2,4,1,3,1,3,3,2,1,1,4,1,1
"R_0jE8kzufNVzsFA5",2,52,4,4,2,0,NA,4,3,1,2,1,2,1,1,2,1,1,3,2,4,2,3,1,1,1,1,2
"R_2OO1lqxKmt2LtSL",2,41,3,3,2,0,NA,1,2,1,2,1,3,3,1,2,3,2,1,1,2,3,2,2,1,2,2,2
"R_2OO1lqxKmt2LtSL",2,41,3,3,2,0,NA,2,3,2,1,1,2,1,2,1,4,1,3,2,1,1,1,1,1,1,1,1
"R_2OO1lqxKmt2LtSL",2,41,3,3,2,0,NA,3,3,1,1,2,2,3,1,2,4,1,1,2,2,4,2,2,1,3,3,4
"R_2OO1lqxKmt2LtSL",2,41,3,3,2,0,NA,4,2,2,1,2,2,1,2,1,4,1,3,1,1,2,2,1,1,2,1,2
"R_8AeHF6cfhVJgvRP",2,31,4,1,2,0,NA,1,2,2,1,2,2,2,1,1,3,2,2,1,4,3,2,1,1,2,2,1
"R_8AeHF6cfhVJgvRP",2,31,4,1,2,0,NA,2,1,1,2,2,2,1,2,2,4,1,1,1,2,3,2,1,1,1,1,4
"R_8AeHF6cfhVJgvRP",2,31,4,1,2,0,NA,3,3,2,2,1,3,3,1,1,1,2,3,2,1,4,2,1,1,3,1,2
"R_8AeHF6cfhVJgvRP",2,31,4,1,2,0,NA,4,1,2,2,1,2,1,2,1,2,2,1,1,3,3,3,1,1,3,2,3
"R_832TTsoKh9GjALT",2,55,5,2,2,0,NA,1,2,2,1,1,2,1,1,1,3,1,3,2,2,3,2,1,1,3,2,1
"R_832TTsoKh9GjALT",2,55,5,2,2,0,NA,2,2,1,1,1,3,3,1,1,1,1,2,2,1,3,3,1,1,2,1,2
"R_832TTsoKh9GjALT",2,55,5,2,2,0,NA,3,3,1,1,1,2,3,1,1,4,1,3,3,1,4,2,2,1,4,2,4
"R_832TTsoKh9GjALT",2,55,5,2,2,0,NA,4,3,2,2,2,2,1,1,2,2,2,1,2,2,4,2,1,1,1,3,3
"R_31N3zjcmNUzWliw",2,31,5,7,1,1,NA,1,1,1,2,1,2,1,1,2,1,1,3,1,2,3,2,1,1,2,3,2
