ee,u.id.otree,id.t,session.id,u.id,task.time,participant.ip_address,alpha,chance_ex1,chance_ex2,chance_ex3,chance_ex4,r.task,n.task,session.code,ProbC1,ProbB1,ProbA1,ProbC2,ProbB2,ProbA2
18,hfiwyzla,qseventeen,5,114,10,10.31.61.102,100,,,,,13,47,i2uu2i1f,0.8,0,0.2,0,1,0
18,hfiwyzla,qseventeen,5,114,9,10.31.61.102,100,,,,,14,74,i2uu2i1f,0.75,0,0.25,0,1,0
18,hfiwyzla,qseventeen,5,114,10,10.31.61.102,100,,,,,15,58,i2uu2i1f,0.7,0,0.3,0,1,0
18,hfiwyzla,qseventeen,5,114,28,10.31.61.102,100,,,,,16,3,i2uu2i1f,0.65,0,0.35,0,1,0
18,hfiwyzla,qseventeen,5,114,18,10.31.61.102,100,,,,,17,6,i2uu2i1f,0.6,0,0.4,0,1,0
18,hfiwyzla,qseventeen,5,114,15,10.31.61.102,100,,,,,18,20,i2uu2i1f,0.55,0,0.45,0,1,0
18,hfiwyzla,qseventeen,5,114,15,10.31.61.102,100,,,,,19,73,i2uu2i1f,0.5,0,0.5,0,1,0
18,hfiwyzla,qseventeen,5,114,16,10.31.61.102,100,,,,,20,39,i2uu2i1f,0.45,0,0.55,0,1,0
18,hfiwyzla,qseventeen,5,114,21,10.31.61.102,74,,,,,21,34,i2uu2i1f,0.4,0,0.6,0,1,0
18,hfiwyzla,qseventeen,5,114,11,10.31.61.102,100,,,,,22,55,i2uu2i1f,0.35,0,0.65,0,1,0
18,hfiwyzla,qseventeen,5,114,18,10.31.61.102,73,,,,,23,71,i2uu2i1f,0.3,0,0.7,0,1,0
18,hfiwyzla,qseventeen,5,114,16,10.31.61.102,0,,,,,24,52,i2uu2i1f,0.25,0,0.75,0,1,0
18,hfiwyzla,qseventeen,5,114,43,10.31.61.102,50,,,,,25,2,i2uu2i1f,0.2,0,0.8,0,1,0
18,hfiwyzla,qseventeen,5,114,21,10.31.61.102,0,,,,,26,7,i2uu2i1f,0.15,0,0.85,0,1,0
18,hfiwyzla,qseventeen,5,114,10,10.31.61.102,0,,,,,27,79,i2uu2i1f,0.1,0,0.9,0,1,0
18,hfiwyzla,qseventeen,5,114,21,10.31.61.102,0,,,,,28,15,i2uu2i1f,0.05,0,0.95,0,1,0
18,hfiwyzla,qseventeen,5,114,13,10.31.61.102,100,,,,,29,66,i2uu2i1f,0.8,0,0.2,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,14,10.31.61.102,87,,,,,30,38,i2uu2i1f,0.75,0,0.25,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,32,10.31.61.102,86,,,,,31,16,i2uu2i1f,0.7,0,0.3,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,17,10.31.61.102,100,,,,,32,29,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,11,10.31.61.102,100,,,,,33,65,i2uu2i1f,0.6,0,0.4,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,14,10.31.61.102,82,,,,,34,56,i2uu2i1f,0.55,0,0.45,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,14,10.31.61.102,79,,,,,35,46,i2uu2i1f,0.5,0,0.5,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,16,10.31.61.102,75,,,,,36,36,i2uu2i1f,0.45,0,0.55,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,15,10.31.61.102,78,,,,,37,48,i2uu2i1f,0.4,0,0.6,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,72,10.31.61.102,0,25,100,20,74,38,1,i2uu2i1f,0.35,0,0.65,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,17,10.31.61.102,66,,,,,39,23,i2uu2i1f,0.3,0,0.7,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,26,10.31.61.102,11,,,,,40,43,i2uu2i1f,0.25,0,0.75,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,35,10.31.61.102,50,,,,,41,12,i2uu2i1f,0.2,0,0.8,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,33,10.31.61.102,33,,,,,42,17,i2uu2i1f,0.15,0,0.85,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,12,10.31.61.102,0,,,,,43,62,i2uu2i1f,0.1,0,0.9,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,6,10.31.61.102,0,,,,,44,64,i2uu2i1f,0.05,0,0.95,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,25,10.31.61.102,100,,,,,45,11,i2uu2i1f,0.65,0,0.35,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,16,10.31.61.102,82,,,,,46,32,i2uu2i1f,0.6,0,0.4,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,13,10.31.61.102,83,,,,,47,37,i2uu2i1f,0.55,0,0.45,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,18,10.31.61.102,81,,,,,48,40,i2uu2i1f,0.5,0,0.5,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,20,10.31.61.102,79,,,,,49,69,i2uu2i1f,0.45,0,0.55,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,12,10.31.61.102,80,,,,,50,68,i2uu2i1f,0.4,0,0.6,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,12,10.31.61.102,100,,,,,51,49,i2uu2i1f,0.35,0,0.65,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,16,10.31.61.102,66,,,,,52,33,i2uu2i1f,0.3,0,0.7,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,24,10.31.61.102,60,,,,,53,59,i2uu2i1f,0.25,0,0.75,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,19,10.31.61.102,39,,,,,54,77,i2uu2i1f,0.2,0,0.8,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,15,10.31.61.102,15,,,,,55,42,i2uu2i1f,0.15,0,0.85,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,7,10.31.61.102,0,,,,,56,35,i2uu2i1f,0.1,0,0.9,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,22,10.31.61.102,0,,,,,57,8,i2uu2i1f,0.05,0,0.95,0,0.75,0.25
18,hfiwyzla,qseventeen,5,114,14,10.31.61.102,100,,,,,58,26,i2uu2i1f,0.5,0,0.5,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,13,10.31.61.102,100,,,,,59,41,i2uu2i1f,0.45,0,0.55,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,19,10.31.61.102,74,,,,,60,31,i2uu2i1f,0.4,0,0.6,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,8,10.31.61.102,83,,,,,61,76,i2uu2i1f,0.35,0,0.65,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,38,10.31.61.102,66,,,,,62,14,i2uu2i1f,0.3,0,0.7,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,25,10.31.61.102,60,,,,,63,30,i2uu2i1f,0.25,0,0.75,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,14,10.31.61.102,50,,,,,64,57,i2uu2i1f,0.2,0,0.8,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,5,10.31.61.102,0,,,,,65,60,i2uu2i1f,0.15,0,0.85,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,10,10.31.61.102,0,,,,,66,10,i2uu2i1f,0.1,0,0.9,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,6,10.31.61.102,0,,,,,67,50,i2uu2i1f,0.05,0,0.95,0,0.6,0.4
18,hfiwyzla,qseventeen,5,114,10,10.31.61.102,100,,,,,68,54,i2uu2i1f,0.35,0,0.65,0,0.45,0.55
18,hfiwyzla,qseventeen,5,114,13,10.31.61.102,70,,,,,69,75,i2uu2i1f,0.3,0,0.7,0,0.45,0.55
18,hfiwyzla,qseventeen,5,114,10,10.31.61.102,100,,,,,70,24,i2uu2i1f,0.25,0,0.75,0,0.45,0.55
18,hfiwyzla,qseventeen,5,114,11,10.31.61.102,100,,,,,71,19,i2uu2i1f,0.2,0,0.8,0,0.45,0.55
18,hfiwyzla,qseventeen,5,114,23,10.31.61.102,100,,,,,72,5,i2uu2i1f,0.15,0,0.85,0,0.45,0.55
18,hfiwyzla,qseventeen,5,114,7,10.31.61.102,0,,,,,73,45,i2uu2i1f,0.1,0,0.9,0,0.45,0.55
18,hfiwyzla,qseventeen,5,114,14,10.31.61.102,0,,,,,74,4,i2uu2i1f,0.05,0,0.95,0,0.45,0.55
18,hfiwyzla,qseventeen,5,114,20,10.31.61.102,100,,,,,75,18,i2uu2i1f,0.2,0,0.8,0,0.3,0.7
18,hfiwyzla,qseventeen,5,114,29,10.31.61.102,100,,,,,76,9,i2uu2i1f,0.15,0,0.85,0,0.3,0.7
18,hfiwyzla,qseventeen,5,114,8,10.31.61.102,0,,,,,77,51,i2uu2i1f,0.1,0,0.9,0,0.3,0.7
18,hfiwyzla,qseventeen,5,114,10,10.31.61.102,0,,,,,78,53,i2uu2i1f,0.05,0,0.95,0,0.3,0.7
18,hfiwyzla,qseventeen,5,114,7,10.31.61.102,0,,,,,79,72,i2uu2i1f,0.05,0,0.95,0,0.15,0.85
18,hfiwyzla,qseventeen,5,114,19,10.31.61.102,100,,,,,80,80,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,21,10.31.61.102,100,,,,,81,81,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,9,10.31.61.102,100,,,,,82,82,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
18,hfiwyzla,qseventeen,5,114,11,10.31.61.102,100,,,,,83,83,i2uu2i1f,0.05,0,0.95,0.5,0.5,0
18,hfiwyzla,qseventeen,5,114,8,10.31.61.102,100,,,,,84,84,i2uu2i1f,0.05,0,0.95,0.5,0.5,0
18,hfiwyzla,qseventeen,5,114,7,10.31.61.102,100,,,,,85,85,i2uu2i1f,0.05,0,0.95,0.5,0.5,0
19,mce5pkjx,fsix,5,115,21,10.11.176.95,100,,,,,1,71,i2uu2i1f,0.95,0,0.05,0.5,0.5,0
19,mce5pkjx,fsix,5,115,18,10.11.176.95,100,,,,,2,67,i2uu2i1f,0.9,0,0.1,0.5,0.5,0
19,mce5pkjx,fsix,5,115,68,10.11.176.95,100,,,,,3,20,i2uu2i1f,0.85,0,0.15,0.5,0.5,0
19,mce5pkjx,fsix,5,115,22,10.11.176.95,100,,,,,4,48,i2uu2i1f,0.8,0,0.2,0.5,0.5,0
19,mce5pkjx,fsix,5,115,47,10.11.176.95,100,,,,,5,39,i2uu2i1f,0.75,0,0.25,0.5,0.5,0
19,mce5pkjx,fsix,5,115,25,10.11.176.95,100,,,,,6,49,i2uu2i1f,0.7,0,0.3,0.5,0.5,0
19,mce5pkjx,fsix,5,115,45,10.11.176.95,94,,,,,7,13,i2uu2i1f,0.65,0,0.35,0.5,0.5,0
19,mce5pkjx,fsix,5,115,69,10.11.176.95,75,,,,,8,17,i2uu2i1f,0.6,0,0.4,0.5,0.5,0
19,mce5pkjx,fsix,5,115,42,10.11.176.95,90,,,,,9,65,i2uu2i1f,0.55,0,0.45,0.5,0.5,0
19,mce5pkjx,fsix,5,115,38,10.11.176.95,98,,,,,10,74,i2uu2i1f,0.95,0,0.05,0,1,0
19,mce5pkjx,fsix,5,115,33,10.11.176.95,80,,,,,11,6,i2uu2i1f,0.9,0,0.1,0,1,0
19,mce5pkjx,fsix,5,115,41,10.11.176.95,90,,,,,12,62,i2uu2i1f,0.85,0,0.15,0,1,0
19,mce5pkjx,fsix,5,115,26,10.11.176.95,85,,,,,13,70,i2uu2i1f,0.8,0,0.2,0,1,0
19,mce5pkjx,fsix,5,115,24,10.11.176.95,90,,,,,14,36,i2uu2i1f,0.75,0,0.25,0,1,0
19,mce5pkjx,fsix,5,115,37,10.11.176.95,88,,,,,15,60,i2uu2i1f,0.7,0,0.3,0,1,0
19,mce5pkjx,fsix,5,115,41,10.11.176.95,82,,,,,16,45,i2uu2i1f,0.65,0,0.35,0,1,0
19,mce5pkjx,fsix,5,115,38,10.11.176.95,68,,,,,17,4,i2uu2i1f,0.6,0,0.4,0,1,0
19,mce5pkjx,fsix,5,115,61,10.11.176.95,75,,,,,18,32,i2uu2i1f,0.55,0,0.45,0,1,0
19,mce5pkjx,fsix,5,115,26,10.11.176.95,65,,,,,19,15,i2uu2i1f,0.5,0,0.5,0,1,0
19,mce5pkjx,fsix,5,115,22,10.11.176.95,78,,,,,20,41,i2uu2i1f,0.45,0,0.55,0,1,0
19,mce5pkjx,fsix,5,115,29,10.11.176.95,64,,,,,21,23,i2uu2i1f,0.4,0,0.6,0,1,0
19,mce5pkjx,fsix,5,115,27,10.11.176.95,50,,,,,22,18,i2uu2i1f,0.35,0,0.65,0,1,0
19,mce5pkjx,fsix,5,115,25,10.11.176.95,70,,,,,23,72,i2uu2i1f,0.3,0,0.7,0,1,0
19,mce5pkjx,fsix,5,115,14,10.11.176.95,52,,,,,24,58,i2uu2i1f,0.25,0,0.75,0,1,0
19,mce5pkjx,fsix,5,115,21,10.11.176.95,0,,,,,25,16,i2uu2i1f,0.2,0,0.8,0,1,0
19,mce5pkjx,fsix,5,115,6,10.11.176.95,0,,,,,26,78,i2uu2i1f,0.15,0,0.85,0,1,0
19,mce5pkjx,fsix,5,115,17,10.11.176.95,0,,,,,27,33,i2uu2i1f,0.1,0,0.9,0,1,0
19,mce5pkjx,fsix,5,115,19,10.11.176.95,0,,,,,28,52,i2uu2i1f,0.05,0,0.95,0,1,0
19,mce5pkjx,fsix,5,115,33,10.11.176.95,86,,,,,29,28,i2uu2i1f,0.8,0,0.2,0,0.9,0.1
19,mce5pkjx,fsix,5,115,70,10.11.176.95,68,60,65,55,16,30,1,i2uu2i1f,0.75,0,0.25,0,0.9,0.1
19,mce5pkjx,fsix,5,115,33,10.11.176.95,85,,,,,31,66,i2uu2i1f,0.7,0,0.3,0,0.9,0.1
19,mce5pkjx,fsix,5,115,42,10.11.176.95,78,,,,,32,26,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
19,mce5pkjx,fsix,5,115,37,10.11.176.95,84,,,,,33,38,i2uu2i1f,0.6,0,0.4,0,0.9,0.1
19,mce5pkjx,fsix,5,115,19,10.11.176.95,80,,,,,34,47,i2uu2i1f,0.55,0,0.45,0,0.9,0.1
19,mce5pkjx,fsix,5,115,34,10.11.176.95,74,,,,,35,27,i2uu2i1f,0.5,0,0.5,0,0.9,0.1
19,mce5pkjx,fsix,5,115,18,10.11.176.95,75,,,,,36,73,i2uu2i1f,0.45,0,0.55,0,0.9,0.1
19,mce5pkjx,fsix,5,115,18,10.11.176.95,70,,,,,37,57,i2uu2i1f,0.4,0,0.6,0,0.9,0.1
19,mce5pkjx,fsix,5,115,25,10.11.176.95,63,,,,,38,44,i2uu2i1f,0.35,0,0.65,0,0.9,0.1
19,mce5pkjx,fsix,5,115,23,10.11.176.95,60,,,,,39,43,i2uu2i1f,0.3,0,0.7,0,0.9,0.1
19,mce5pkjx,fsix,5,115,25,10.11.176.95,45,,,,,40,31,i2uu2i1f,0.25,0,0.75,0,0.9,0.1
19,mce5pkjx,fsix,5,115,56,10.11.176.95,0,,,,,41,14,i2uu2i1f,0.2,0,0.8,0,0.9,0.1
19,mce5pkjx,fsix,5,115,20,10.11.176.95,0,,,,,42,68,i2uu2i1f,0.15,0,0.85,0,0.9,0.1
19,mce5pkjx,fsix,5,115,21,10.11.176.95,0,,,,,43,50,i2uu2i1f,0.1,0,0.9,0,0.9,0.1
19,mce5pkjx,fsix,5,115,18,10.11.176.95,0,,,,,44,8,i2uu2i1f,0.05,0,0.95,0,0.9,0.1
19,mce5pkjx,fsix,5,115,29,10.11.176.95,88,,,,,45,75,i2uu2i1f,0.65,0,0.35,0,0.75,0.25
19,mce5pkjx,fsix,5,115,15,10.11.176.95,80,,,,,46,46,i2uu2i1f,0.6,0,0.4,0,0.75,0.25
19,mce5pkjx,fsix,5,115,32,10.11.176.95,75,,,,,47,24,i2uu2i1f,0.55,0,0.45,0,0.75,0.25
19,mce5pkjx,fsix,5,115,16,10.11.176.95,72,,,,,48,29,i2uu2i1f,0.5,0,0.5,0,0.75,0.25
19,mce5pkjx,fsix,5,115,19,10.11.176.95,76,,,,,49,79,i2uu2i1f,0.45,0,0.55,0,0.75,0.25
19,mce5pkjx,fsix,5,115,59,10.11.176.95,50,,,,,50,9,i2uu2i1f,0.4,0,0.6,0,0.75,0.25
19,mce5pkjx,fsix,5,115,14,10.11.176.95,65,,,,,51,59,i2uu2i1f,0.35,0,0.65,0,0.75,0.25
19,mce5pkjx,fsix,5,115,28,10.11.176.95,70,,,,,52,63,i2uu2i1f,0.3,0,0.7,0,0.75,0.25
19,mce5pkjx,fsix,5,115,14,10.11.176.95,0,,,,,53,7,i2uu2i1f,0.25,0,0.75,0,0.75,0.25
19,mce5pkjx,fsix,5,115,43,10.11.176.95,38,,,,,54,22,i2uu2i1f,0.2,0,0.8,0,0.75,0.25
19,mce5pkjx,fsix,5,115,11,10.11.176.95,0,,,,,55,77,i2uu2i1f,0.15,0,0.85,0,0.75,0.25
19,mce5pkjx,fsix,5,115,7,10.11.176.95,0,,,,,56,56,i2uu2i1f,0.1,0,0.9,0,0.75,0.25
19,mce5pkjx,fsix,5,115,19,10.11.176.95,0,,,,,57,5,i2uu2i1f,0.05,0,0.95,0,0.75,0.25
19,mce5pkjx,fsix,5,115,38,10.11.176.95,72,,,,,58,30,i2uu2i1f,0.5,0,0.5,0,0.6,0.4
19,mce5pkjx,fsix,5,115,25,10.11.176.95,73,,,,,59,76,i2uu2i1f,0.45,0,0.55,0,0.6,0.4
19,mce5pkjx,fsix,5,115,39,10.11.176.95,58,,,,,60,21,i2uu2i1f,0.4,0,0.6,0,0.6,0.4
19,mce5pkjx,fsix,5,115,24,10.11.176.95,60,,,,,61,34,i2uu2i1f,0.35,0,0.65,0,0.6,0.4
19,mce5pkjx,fsix,5,115,53,10.11.176.95,45,,,,,62,12,i2uu2i1f,0.3,0,0.7,0,0.6,0.4
19,mce5pkjx,fsix,5,115,16,10.11.176.95,60,,,,,63,37,i2uu2i1f,0.25,0,0.75,0,0.6,0.4
19,mce5pkjx,fsix,5,115,12,10.11.176.95,0,,,,,64,3,i2uu2i1f,0.2,0,0.8,0,0.6,0.4
19,mce5pkjx,fsix,5,115,49,10.11.176.95,10,,,,,65,53,i2uu2i1f,0.15,0,0.85,0,0.6,0.4
19,mce5pkjx,fsix,5,115,13,10.11.176.95,0,,,,,66,40,i2uu2i1f,0.1,0,0.9,0,0.6,0.4
19,mce5pkjx,fsix,5,115,6,10.11.176.95,0,,,,,67,64,i2uu2i1f,0.05,0,0.95,0,0.6,0.4
19,mce5pkjx,fsix,5,115,20,10.11.176.95,70,,,,,68,51,i2uu2i1f,0.35,0,0.65,0,0.45,0.55
19,mce5pkjx,fsix,5,115,21,10.11.176.95,55,,,,,69,25,i2uu2i1f,0.3,0,0.7,0,0.45,0.55
19,mce5pkjx,fsix,5,115,20,10.11.176.95,0,,,,,70,2,i2uu2i1f,0.25,0,0.75,0,0.45,0.55
19,mce5pkjx,fsix,5,115,16,10.11.176.95,20,,,,,71,54,i2uu2i1f,0.2,0,0.8,0,0.45,0.55
19,mce5pkjx,fsix,5,115,63,10.11.176.95,20,,,,,72,42,i2uu2i1f,0.15,0,0.85,0,0.45,0.55
19,mce5pkjx,fsix,5,115,11,10.11.176.95,0,,,,,73,69,i2uu2i1f,0.1,0,0.9,0,0.45,0.55
19,mce5pkjx,fsix,5,115,33,10.11.176.95,0,,,,,74,19,i2uu2i1f,0.05,0,0.95,0,0.45,0.55
19,mce5pkjx,fsix,5,115,70,10.11.176.95,50,,,,,75,11,i2uu2i1f,0.2,0,0.8,0,0.3,0.7
19,mce5pkjx,fsix,5,115,8,10.11.176.95,0,,,,,76,55,i2uu2i1f,0.15,0,0.85,0,0.3,0.7
19,mce5pkjx,fsix,5,115,40,10.11.176.95,0,,,,,77,35,i2uu2i1f,0.1,0,0.9,0,0.3,0.7
19,mce5pkjx,fsix,5,115,15,10.11.176.95,0,,,,,78,61,i2uu2i1f,0.05,0,0.95,0,0.3,0.7
19,mce5pkjx,fsix,5,115,12,10.11.176.95,0,,,,,79,10,i2uu2i1f,0.05,0,0.95,0,0.15,0.85
19,mce5pkjx,fsix,5,115,36,10.11.176.95,100,,,,,80,80,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
19,mce5pkjx,fsix,5,115,5,10.11.176.95,0,,,,,81,81,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
19,mce5pkjx,fsix,5,115,11,10.11.176.95,100,,,,,82,82,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
19,mce5pkjx,fsix,5,115,14,10.11.176.95,100,,,,,83,83,i2uu2i1f,0.05,0,0.95,0.5,0.5,0
19,mce5pkjx,fsix,5,115,7,10.11.176.95,100,,,,,84,84,i2uu2i1f,0.05,0,0.95,0.5,0.5,0
19,mce5pkjx,fsix,5,115,7,10.11.176.95,100,,,,,85,85,i2uu2i1f,0.05,0,0.95,0.5,0.5,0
20,zpp29kfa,efive,5,116,10,10.13.212.136,100,,,,,1,27,i2uu2i1f,0.95,0,0.05,0.5,0.5,0
20,zpp29kfa,efive,5,116,21,10.13.212.136,100,,,,,2,4,i2uu2i1f,0.9,0,0.1,0.5,0.5,0
20,zpp29kfa,efive,5,116,26,10.13.212.136,100,,,,,3,9,i2uu2i1f,0.85,0,0.15,0.5,0.5,0
20,zpp29kfa,efive,5,116,42,10.13.212.136,100,,,,,4,34,i2uu2i1f,0.8,0,0.2,0.5,0.5,0
20,zpp29kfa,efive,5,116,30,10.13.212.136,100,,,,,5,63,i2uu2i1f,0.75,0,0.25,0.5,0.5,0
20,zpp29kfa,efive,5,116,8,10.13.212.136,100,,,,,6,47,i2uu2i1f,0.7,0,0.3,0.5,0.5,0
20,zpp29kfa,efive,5,116,9,10.13.212.136,100,,,,,7,49,i2uu2i1f,0.65,0,0.35,0.5,0.5,0
20,zpp29kfa,efive,5,116,22,10.13.212.136,42,,,,,8,70,i2uu2i1f,0.6,0,0.4,0.5,0.5,0
20,zpp29kfa,efive,5,116,25,10.13.212.136,0,,,,,9,52,i2uu2i1f,0.55,0,0.45,0.5,0.5,0
20,zpp29kfa,efive,5,116,9,10.13.212.136,100,,,,,10,32,i2uu2i1f,0.95,0,0.05,0,1,0
20,zpp29kfa,efive,5,116,10,10.13.212.136,100,,,,,11,79,i2uu2i1f,0.9,0,0.1,0,1,0
20,zpp29kfa,efive,5,116,11,10.13.212.136,100,,,,,12,8,i2uu2i1f,0.85,0,0.15,0,1,0
20,zpp29kfa,efive,5,116,12,10.13.212.136,100,,,,,13,10,i2uu2i1f,0.8,0,0.2,0,1,0
20,zpp29kfa,efive,5,116,13,10.13.212.136,100,,,,,14,6,i2uu2i1f,0.75,0,0.25,0,1,0
20,zpp29kfa,efive,5,116,9,10.13.212.136,100,,,,,15,17,i2uu2i1f,0.7,0,0.3,0,1,0
20,zpp29kfa,efive,5,116,12,10.13.212.136,100,,,,,16,5,i2uu2i1f,0.65,0,0.35,0,1,0
20,zpp29kfa,efive,5,116,14,10.13.212.136,100,,,,,17,28,i2uu2i1f,0.6,0,0.4,0,1,0
20,zpp29kfa,efive,5,116,7,10.13.212.136,100,,,,,18,62,i2uu2i1f,0.55,0,0.45,0,1,0
20,zpp29kfa,efive,5,116,11,10.13.212.136,100,,,,,19,59,i2uu2i1f,0.5,0,0.5,0,1,0
20,zpp29kfa,efive,5,116,8,10.13.212.136,100,,,,,20,43,i2uu2i1f,0.45,0,0.55,0,1,0
20,zpp29kfa,efive,5,116,14,10.13.212.136,100,,,,,21,35,i2uu2i1f,0.4,0,0.6,0,1,0
20,zpp29kfa,efive,5,116,10,10.13.212.136,100,,,,,22,78,i2uu2i1f,0.35,0,0.65,0,1,0
20,zpp29kfa,efive,5,116,10,10.13.212.136,100,,,,,23,37,i2uu2i1f,0.3,0,0.7,0,1,0
20,zpp29kfa,efive,5,116,7,10.13.212.136,100,,,,,24,57,i2uu2i1f,0.25,0,0.75,0,1,0
20,zpp29kfa,efive,5,116,21,10.13.212.136,75,,,,,25,51,i2uu2i1f,0.2,0,0.8,0,1,0
20,zpp29kfa,efive,5,116,13,10.13.212.136,65,,,,,26,73,i2uu2i1f,0.15,0,0.85,0,1,0
20,zpp29kfa,efive,5,116,27,10.13.212.136,0,,,,,27,14,i2uu2i1f,0.1,0,0.9,0,1,0
20,zpp29kfa,efive,5,116,18,10.13.212.136,0,,,,,28,69,i2uu2i1f,0.05,0,0.95,0,1,0
20,zpp29kfa,efive,5,116,8,10.13.212.136,100,,,,,29,24,i2uu2i1f,0.8,0,0.2,0,0.9,0.1
20,zpp29kfa,efive,5,116,11,10.13.212.136,100,,,,,30,66,i2uu2i1f,0.75,0,0.25,0,0.9,0.1
20,zpp29kfa,efive,5,116,9,10.13.212.136,100,,,,,31,67,i2uu2i1f,0.7,0,0.3,0,0.9,0.1
20,zpp29kfa,efive,5,116,6,10.13.212.136,100,,,,,32,77,i2uu2i1f,0.65,0,0.35,0,0.9,0.1
20,zpp29kfa,efive,5,116,12,10.13.212.136,100,,,,,33,19,i2uu2i1f,0.6,0,0.4,0,0.9,0.1
20,zpp29kfa,efive,5,116,8,10.13.212.136,100,,,,,34,75,i2uu2i1f,0.55,0,0.45,0,0.9,0.1
20,zpp29kfa,efive,5,116,20,10.13.212.136,100,,,,,35,11,i2uu2i1f,0.5,0,0.5,0,0.9,0.1
20,zpp29kfa,efive,5,116,17,10.13.212.136,100,,,,,36,23,i2uu2i1f,0.45,0,0.55,0,0.9,0.1
20,zpp29kfa,efive,5,116,28,10.13.212.136,100,,,,,37,7,i2uu2i1f,0.4,0,0.6,0,0.9,0.1
20,zpp29kfa,efive,5,116,23,10.13.212.136,100,,,,,38,3,i2uu2i1f,0.35,0,0.65,0,0.9,0.1
20,zpp29kfa,efive,5,116,16,10.13.212.136,80,,,,,39,29,i2uu2i1f,0.3,0,0.7,0,0.9,0.1
20,zpp29kfa,efive,5,116,11,10.13.212.136,100,,,,,40,72,i2uu2i1f,0.25,0,0.75,0,0.9,0.1
20,zpp29kfa,efive,5,116,17,10.13.212.136,0,,,,,41,56,i2uu2i1f,0.2,0,0.8,0,0.9,0.1
20,zpp29kfa,efive,5,116,23,10.13.212.136,20,,,,,42,15,i2uu2i1f,0.15,0,0.85,0,0.9,0.1
20,zpp29kfa,efive,5,116,8,10.13.212.136,0,,,,,43,76,i2uu2i1f,0.1,0,0.9,0,0.9,0.1
20,zpp29kfa,efive,5,116,7,10.13.212.136,0,,,,,44,58,i2uu2i1f,0.05,0,0.95,0,0.9,0.1
20,zpp29kfa,efive,5,116,11,10.13.212.136,100,,,,,45,65,i2uu2i1f,0.65,0,0.35,0,0.75,0.25
20,zpp29kfa,efive,5,116,10,10.13.212.136,100,,,,,46,42,i2uu2i1f,0.6,0,0.4,0,0.75,0.25
20,zpp29kfa,efive,5,116,18,10.13.212.136,100,,,,,47,38,i2uu2i1f,0.55,0,0.45,0,0.75,0.25
20,zpp29kfa,efive,5,116,8,10.13.212.136,100,,,,,48,33,i2uu2i1f,0.5,0,0.5,0,0.75,0.25
20,zpp29kfa,efive,5,116,16,10.13.212.136,80,,,,,49,12,i2uu2i1f,0.45,0,0.55,0,0.75,0.25
20,zpp29kfa,efive,5,116,9,10.13.212.136,90,,,,,50,30,i2uu2i1f,0.4,0,0.6,0,0.75,0.25
